,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income
7899,-118.4,34.0,44.0,2122.0,385.0,1012.0,367.0,4.6687
7900,-118.4,34.0,37.0,1534.0,258.0,751.0,259.0,5.444
7901,-118.4,34.0,34.0,1816.0,335.0,872.0,339.0,4.85
7902,-118.4,33.99,36.0,1280.0,240.0,704.0,217.0,5.9632
7903,-118.4,33.99,36.0,1225.0,213.0,591.0,227.0,5.4663
7904,-118.4,33.98,39.0,714.0,118.0,314.0,117.0,5.9856
7905,-118.4,33.98,36.0,2526.0,452.0,996.0,441.0,5.611
7906,-118.4,33.97,44.0,2825.0,453.0,1221.0,461.0,5.9544
7907,-118.4,33.97,38.0,1089.0,174.0,502.0,180.0,7.5953
7908,-118.4,33.97,37.0,1364.0,248.0,494.0,242.0,4.6364
7909,-118.4,33.97,35.0,913.0,161.0,451.0,172.0,5.6169
7910,-118.4,33.96,44.0,1877.0,314.0,877.0,320.0,6.8197
7911,-118.4,33.96,43.0,2416.0,454.0,1028.0,409.0,5.6732
7912,-118.4,33.93,35.0,2217.0,447.0,1000.0,450.0,4.7319
7913,-118.4,33.92,32.0,2828.0,629.0,1313.0,534.0,4.5987
7914,-118.4,33.92,25.0,1453.0,271.0,695.0,283.0,5.9499
7915,-118.4,33.9,38.0,2868.0,466.0,1098.0,438.0,7.9059
7916,-118.4,33.9,34.0,2674.0,435.0,1087.0,431.0,7.3151
7917,-118.4,33.89,36.0,2334.0,430.0,1033.0,407.0,6.6321
7918,-118.4,33.89,36.0,2127.0,314.0,807.0,306.0,8.1596
7919,-118.4,33.89,31.0,2926.0,492.0,1149.0,476.0,7.9611
7920,-118.4,33.88,42.0,1516.0,341.0,634.0,327.0,6.2356
7921,-118.4,33.88,36.0,3022.0,482.0,1278.0,494.0,7.2651
7922,-118.4,33.88,36.0,1543.0,214.0,474.0,187.0,9.3399
7923,-118.4,33.88,35.0,1753.0,296.0,615.0,275.0,7.5
7924,-118.4,33.88,35.0,1060.0,191.0,444.0,196.0,8.0015
7925,-118.4,33.87,45.0,2093.0,497.0,842.0,472.0,6.3231
7926,-118.4,33.87,40.0,1679.0,372.0,719.0,385.0,6.435
7927,-118.4,33.87,38.0,2398.0,431.0,911.0,392.0,5.2319
7928,-118.4,33.87,34.0,3145.0,786.0,1352.0,727.0,5.0976
7929,-118.4,33.86,41.0,2237.0,597.0,938.0,523.0,4.7105
7930,-118.4,33.86,18.0,5152.0,1365.0,2286.0,1243.0,5.1677
7931,-118.4,33.85,29.0,2085.0,533.0,919.0,489.0,5.6017
7932,-118.4,33.78,26.0,5005.0,776.0,2357.0,790.0,8.5421
7933,-118.4,33.78,24.0,4787.0,562.0,1653.0,548.0,12.9758
7934,-118.41,35.63,15.0,5907.0,1257.0,2310.0,1001.0,2.3125
7935,-118.41,34.32,18.0,6572.0,1105.0,3473.0,1067.0,5.2987
7936,-118.41,34.3,28.0,3187.0,569.0,2205.0,559.0,5.1668
7937,-118.41,34.29,35.0,1008.0,204.0,1162.0,215.0,3.35
7938,-118.41,34.29,32.0,1591.0,320.0,1818.0,306.0,4.2969
7939,-118.41,34.28,32.0,2574.0,531.0,2609.0,472.0,3.7566
7940,-118.41,34.27,38.0,858.0,203.0,1250.0,204.0,2.9219
7941,-118.41,34.26,38.0,870.0,205.0,1065.0,222.0,2.5313
7942,-118.41,34.25,36.0,1146.0,259.0,1173.0,272.0,3.6016
7943,-118.41,34.25,19.0,280.0,84.0,483.0,87.0,1.95
7944,-118.41,34.25,18.0,3447.0,857.0,3663.0,817.0,3.2284
7945,-118.41,34.24,38.0,490.0,101.0,402.0,100.0,3.125
7946,-118.41,34.23,35.0,1026.0,195.0,753.0,185.0,4.5909
7947,-118.41,34.21,35.0,2830.0,518.0,1577.0,524.0,5.35
7948,-118.41,34.2,32.0,2734.0,654.0,2209.0,610.0,3.5164
7949,-118.41,34.19,45.0,1106.0,225.0,595.0,228.0,3.6625
7950,-118.41,34.19,37.0,1993.0,425.0,939.0,400.0,2.8021
7951,-118.41,34.18,43.0,1840.0,356.0,966.0,323.0,4.7171
7952,-118.41,34.18,35.0,2785.0,663.0,1631.0,614.0,3.9038
7953,-118.41,34.18,30.0,2008.0,513.0,1052.0,496.0,3.0119
7954,-118.41,34.17,27.0,3277.0,648.0,1382.0,615.0,3.875
7955,-118.41,34.16,32.0,3060.0,505.0,1159.0,510.0,6.3703
7956,-118.41,34.16,14.0,577.0,150.0,372.0,130.0,4.1875
7957,-118.41,34.15,46.0,1628.0,259.0,500.0,258.0,6.083
7958,-118.41,34.15,33.0,4032.0,868.0,1695.0,869.0,4.3468
7959,-118.41,34.15,24.0,3891.0,866.0,1568.0,830.0,4.1656
7960,-118.41,34.07,52.0,3562.0,394.0,1163.0,361.0,15.0001
7961,-118.41,34.07,47.0,2979.0,626.0,1076.0,571.0,3.9904
7962,-118.41,34.06,43.0,4994.0,1057.0,1830.0,969.0,5.5321
7963,-118.41,34.06,43.0,2665.0,556.0,1015.0,506.0,4.1411
7964,-118.41,34.05,16.0,9728.0,2211.0,3026.0,1899.0,5.8758
7965,-118.41,34.04,52.0,2113.0,332.0,800.0,327.0,11.1768
7966,-118.41,34.04,52.0,1907.0,261.0,681.0,249.0,10.9805
7967,-118.41,34.04,49.0,601.0,95.0,228.0,106.0,8.0239
7968,-118.41,34.03,33.0,1730.0,386.0,994.0,363.0,3.7277
7969,-118.41,34.03,26.0,4376.0,1394.0,2435.0,1250.0,2.8418
7970,-118.41,34.03,24.0,3711.0,1192.0,1764.0,1147.0,3.1642
7971,-118.41,34.03,20.0,4374.0,1311.0,2165.0,1185.0,3.6019
7972,-118.41,34.02,35.0,1728.0,442.0,1161.0,420.0,3.725
7973,-118.41,34.02,34.0,1430.0,357.0,805.0,362.0,3.3462
7974,-118.41,34.02,27.0,2224.0,618.0,1594.0,625.0,3.0833
7975,-118.41,34.02,19.0,4702.0,1472.0,2636.0,1334.0,3.3955
7976,-118.41,34.02,16.0,5825.0,1866.0,3390.0,1752.0,3.0965
7977,-118.41,34.01,44.0,2010.0,394.0,961.0,365.0,4.5982
7978,-118.41,34.01,43.0,2000.0,529.0,1290.0,514.0,4.7031
7979,-118.41,34.01,33.0,3306.0,974.0,2475.0,924.0,2.8797
7980,-118.41,34.01,26.0,2503.0,449.0,1218.0,426.0,5.3683
7981,-118.41,34.0,37.0,1426.0,259.0,689.0,261.0,5.5284
7982,-118.41,34.0,35.0,684.0,161.0,381.0,159.0,2.8393
7983,-118.41,34.0,30.0,3550.0,934.0,3738.0,880.0,3.191
7984,-118.41,34.0,18.0,1307.0,441.0,884.0,456.0,2.9338
7985,-118.41,33.97,44.0,2298.0,388.0,849.0,360.0,5.5941
7986,-118.41,33.97,43.0,1464.0,224.0,581.0,232.0,6.2022
7987,-118.41,33.97,37.0,1629.0,275.0,668.0,266.0,6.1333
7988,-118.41,33.96,44.0,1802.0,306.0,753.0,282.0,6.0286
7989,-118.41,33.96,15.0,412.0,128.0,310.0,137.0,3.9792
7990,-118.41,33.94,45.0,2038.0,394.0,1086.0,387.0,4.7375
7991,-118.41,33.93,38.0,3328.0,625.0,1455.0,619.0,5.0596
7992,-118.41,33.93,22.0,2514.0,605.0,1225.0,568.0,4.1818
7993,-118.41,33.92,38.0,1437.0,272.0,590.0,250.0,5.2338
7994,-118.41,33.92,32.0,2590.0,607.0,1132.0,555.0,4.2333
7995,-118.41,33.92,29.0,1436.0,401.0,674.0,343.0,3.6389
7996,-118.41,33.92,22.0,2340.0,584.0,1141.0,554.0,4.5729
7997,-118.41,33.9,39.0,2311.0,404.0,1044.0,380.0,8.468
7998,-118.41,33.9,39.0,2040.0,336.0,926.0,351.0,7.5552
7999,-118.41,33.89,38.0,4166.0,828.0,1600.0,770.0,6.3861
8000,-118.41,33.89,35.0,1194.0,292.0,507.0,295.0,9.0812
8001,-118.41,33.89,34.0,2959.0,639.0,1143.0,593.0,6.348
8002,-118.41,33.89,31.0,702.0,161.0,236.0,144.0,5.0497
8003,-118.41,33.89,31.0,1428.0,320.0,677.0,331.0,7.2316
8004,-118.41,33.88,43.0,2492.0,449.0,1033.0,437.0,7.9614
8005,-118.41,33.88,34.0,540.0,107.0,213.0,104.0,6.3403
8006,-118.41,33.88,34.0,1471.0,308.0,498.0,264.0,7.0842
8007,-118.41,33.77,22.0,7554.0,991.0,2808.0,946.0,10.06
8008,-118.41,33.75,4.0,311.0,51.0,128.0,46.0,9.8091
8009,-118.42,37.36,18.0,2281.0,520.0,1425.0,465.0,1.7388
8010,-118.42,37.35,21.0,3302.0,557.0,1413.0,520.0,4.375
8011,-118.42,34.32,30.0,3027.0,604.0,1970.0,590.0,4.3409
8012,-118.42,34.3,29.0,3334.0,712.0,2919.0,718.0,3.6548
8013,-118.42,34.29,34.0,1489.0,326.0,1389.0,313.0,3.4821
8014,-118.42,34.28,35.0,822.0,200.0,1197.0,203.0,3.2865
8015,-118.42,34.28,34.0,1999.0,427.0,2391.0,439.0,2.8
8016,-118.42,34.28,29.0,1271.0,272.0,1338.0,266.0,4.125
8017,-118.42,34.27,37.0,1024.0,246.0,1371.0,239.0,3.225
8018,-118.42,34.27,35.0,674.0,153.0,808.0,173.0,2.6667
8019,-118.42,34.27,33.0,1209.0,341.0,1097.0,283.0,1.6295
8020,-118.42,34.26,36.0,973.0,221.0,1086.0,218.0,3.4519
8021,-118.42,34.25,36.0,1430.0,331.0,1502.0,312.0,3.6292
8022,-118.42,34.24,36.0,1181.0,220.0,775.0,218.0,4.7228
8023,-118.42,34.24,35.0,1507.0,281.0,1025.0,286.0,4.5833
8024,-118.42,34.24,17.0,2049.0,548.0,2243.0,541.0,2.525
8025,-118.42,34.23,34.0,1550.0,279.0,1011.0,288.0,4.5375
8026,-118.42,34.23,33.0,2478.0,457.0,1567.0,446.0,5.6629
8027,-118.42,34.22,34.0,3004.0,589.0,1938.0,568.0,4.1857
8028,-118.42,34.22,29.0,1807.0,323.0,1234.0,310.0,5.3767
8029,-118.42,34.21,29.0,2893.0,543.0,1636.0,540.0,5.1586
8030,-118.42,34.2,34.0,161.0,48.0,66.0,33.0,1.0
8031,-118.42,34.2,27.0,3201.0,970.0,3403.0,948.0,2.2377
8032,-118.42,34.2,24.0,3148.0,908.0,2850.0,839.0,1.9549
8033,-118.42,34.19,34.0,2622.0,572.0,1997.0,573.0,3.338
8034,-118.42,34.19,33.0,3353.0,790.0,2318.0,775.0,2.2589
8035,-118.42,34.19,33.0,3285.0,830.0,2281.0,786.0,2.6165
8036,-118.42,34.18,40.0,1013.0,150.0,449.0,166.0,5.7143
8037,-118.42,34.18,31.0,2887.0,646.0,1626.0,637.0,3.6745
8038,-118.42,34.18,30.0,1323.0,353.0,856.0,333.0,3.3594
8039,-118.42,34.18,27.0,3760.0,880.0,2022.0,812.0,3.1551
8040,-118.42,34.17,31.0,2235.0,363.0,914.0,370.0,6.1359
8041,-118.42,34.16,46.0,54.0,9.0,20.0,6.0,0.536
8042,-118.42,34.16,28.0,4664.0,1040.0,1963.0,961.0,3.9028
8043,-118.42,34.16,25.0,2769.0,566.0,1201.0,545.0,3.6641
8044,-118.42,34.16,17.0,277.0,70.0,119.0,59.0,4.0208
8045,-118.42,34.15,48.0,680.0,131.0,268.0,126.0,4.615
8046,-118.42,34.15,31.0,1861.0,430.0,736.0,360.0,5.2853
8047,-118.42,34.15,18.0,1880.0,420.0,681.0,333.0,4.3214
8048,-118.42,34.14,27.0,3990.0,892.0,1417.0,800.0,4.0439
8049,-118.42,34.13,38.0,3830.0,518.0,1292.0,516.0,12.7823
8050,-118.42,34.08,48.0,2413.0,261.0,770.0,248.0,15.0001
8051,-118.42,34.08,46.0,1399.0,148.0,410.0,152.0,15.0001
8052,-118.42,34.06,52.0,1881.0,334.0,640.0,321.0,6.871
8053,-118.42,34.06,44.0,533.0,90.0,291.0,97.0,10.8045
8054,-118.42,34.06,40.0,2933.0,565.0,1077.0,536.0,6.1527
8055,-118.42,34.05,38.0,4888.0,1126.0,1698.0,937.0,4.8304
8056,-118.42,34.05,33.0,2921.0,652.0,1124.0,608.0,5.0151
8057,-118.42,34.04,52.0,1358.0,272.0,574.0,267.0,5.6454
8058,-118.42,34.04,51.0,1975.0,348.0,771.0,357.0,6.626
8059,-118.42,34.04,46.0,1508.0,276.0,639.0,273.0,4.925
8060,-118.42,34.03,45.0,1262.0,223.0,637.0,221.0,5.0866
8061,-118.42,34.03,44.0,904.0,176.0,358.0,158.0,3.3542
8062,-118.42,34.03,44.0,629.0,131.0,326.0,156.0,4.5278
8063,-118.42,34.02,34.0,2995.0,942.0,2626.0,947.0,2.2402
8064,-118.42,34.02,22.0,3292.0,1134.0,1655.0,898.0,3.1746
8065,-118.42,34.02,21.0,3244.0,815.0,1423.0,781.0,3.6488
8066,-118.42,34.01,42.0,1700.0,438.0,997.0,436.0,2.9213
8067,-118.42,34.01,42.0,1594.0,369.0,952.0,362.0,3.099
8068,-118.42,34.01,33.0,2731.0,535.0,1280.0,510.0,4.7083
8069,-118.42,34.01,32.0,1300.0,356.0,703.0,311.0,3.5667
8070,-118.42,34.01,29.0,1996.0,489.0,960.0,449.0,3.6611
8071,-118.42,34.0,45.0,1807.0,355.0,883.0,371.0,5.0357
8072,-118.42,34.0,31.0,1930.0,456.0,1002.0,410.0,3.9798
8073,-118.42,34.0,14.0,3771.0,1180.0,2355.0,978.0,3.1603
8074,-118.42,33.99,38.0,740.0,171.0,599.0,194.0,4.0893
8075,-118.42,33.99,35.0,1724.0,419.0,1079.0,394.0,4.5521
8076,-118.42,33.99,35.0,1701.0,482.0,1428.0,494.0,3.725
8077,-118.42,33.98,3.0,475.0,155.0,236.0,153.0,3.6667
8078,-118.42,33.97,44.0,1462.0,240.0,562.0,237.0,4.9375
8079,-118.42,33.96,44.0,1282.0,216.0,494.0,209.0,5.618
8080,-118.42,33.96,24.0,4393.0,966.0,1257.0,579.0,5.0714
8081,-118.42,33.93,39.0,2988.0,605.0,1466.0,610.0,4.9286
8082,-118.42,33.93,28.0,4603.0,993.0,2191.0,943.0,4.5743
8083,-118.42,33.92,41.0,1621.0,279.0,756.0,277.0,5.0594
8084,-118.42,33.92,25.0,3521.0,852.0,1524.0,764.0,3.8086
8085,-118.42,33.9,43.0,1394.0,321.0,552.0,296.0,5.9596
8086,-118.42,33.9,37.0,1576.0,345.0,662.0,340.0,5.308
8087,-118.42,33.9,29.0,1929.0,523.0,686.0,455.0,5.5347
8088,-118.42,33.85,43.0,1584.0,477.0,799.0,433.0,5.0322
8089,-118.42,33.78,36.0,2093.0,303.0,802.0,300.0,8.0957
8090,-118.42,33.75,22.0,17591.0,2604.0,6897.0,2492.0,8.2831
8091,-118.43,37.4,19.0,2460.0,405.0,1225.0,425.0,4.1576
8092,-118.43,34.43,5.0,21113.0,4386.0,9842.0,3886.0,4.2037
8093,-118.43,34.42,13.0,3600.0,580.0,1799.0,576.0,6.2971
8094,-118.43,34.33,18.0,5891.0,920.0,2882.0,911.0,5.901
8095,-118.43,34.32,34.0,2657.0,515.0,1948.0,532.0,4.233
8096,-118.43,34.3,33.0,2443.0,498.0,1601.0,484.0,4.0223
8097,-118.43,34.3,28.0,271.0,61.0,246.0,62.0,1.7062
8098,-118.43,34.29,50.0,1181.0,265.0,1196.0,269.0,3.2095
8099,-118.43,34.29,39.0,1769.0,410.0,1499.0,390.0,3.1212
8100,-118.43,34.29,38.0,1704.0,347.0,1384.0,374.0,2.865
8101,-118.43,34.29,38.0,1237.0,298.0,1073.0,293.0,3.6726
8102,-118.43,34.28,30.0,1384.0,308.0,2054.0,301.0,3.0132
8103,-118.43,34.28,27.0,862.0,280.0,1243.0,267.0,2.3724
8104,-118.43,34.27,31.0,1130.0,276.0,1533.0,269.0,4.2353
8105,-118.43,34.26,30.0,1246.0,373.0,1990.0,369.0,3.5104
8106,-118.43,34.25,38.0,921.0,239.0,1023.0,241.0,3.4514
8107,-118.43,34.25,35.0,1447.0,335.0,1630.0,306.0,2.9205
8108,-118.43,34.25,32.0,2433.0,553.0,2318.0,532.0,3.6384
8109,-118.43,34.24,36.0,1488.0,313.0,1221.0,296.0,4.0208
8110,-118.43,34.24,36.0,1379.0,265.0,896.0,246.0,4.6827
8111,-118.43,34.24,35.0,1488.0,293.0,1112.0,288.0,4.4688
8112,-118.43,34.24,35.0,1416.0,261.0,995.0,272.0,3.7143
8113,-118.43,34.23,37.0,1737.0,369.0,1061.0,356.0,3.9615
8114,-118.43,34.23,35.0,2049.0,390.0,1286.0,385.0,4.4432
8115,-118.43,34.23,35.0,1225.0,228.0,720.0,231.0,3.4013
8116,-118.43,34.22,36.0,1372.0,295.0,774.0,306.0,3.6618
8117,-118.43,34.22,34.0,2300.0,429.0,1447.0,455.0,4.2656
8118,-118.43,34.21,26.0,2867.0,671.0,1955.0,640.0,4.125
8119,-118.43,34.21,17.0,3667.0,1209.0,2636.0,1054.0,2.425
8120,-118.43,34.2,28.0,3386.0,815.0,2240.0,737.0,3.0221
8121,-118.43,34.2,20.0,4090.0,1271.0,2824.0,1053.0,2.773
8122,-118.43,34.19,27.0,3440.0,739.0,1827.0,712.0,4.125
8123,-118.43,34.18,33.0,2717.0,662.0,1546.0,597.0,3.9099
8124,-118.43,34.18,25.0,3830.0,1105.0,2328.0,1017.0,2.6238
8125,-118.43,34.18,22.0,2052.0,568.0,1254.0,572.0,2.6364
8126,-118.43,34.17,42.0,777.0,102.0,284.0,113.0,11.2093
8127,-118.43,34.17,37.0,1982.0,331.0,794.0,340.0,5.9275
8128,-118.43,34.17,35.0,2922.0,507.0,1130.0,485.0,5.451
8129,-118.43,34.17,34.0,2180.0,424.0,906.0,429.0,4.4464
8130,-118.43,34.17,32.0,3202.0,696.0,1573.0,621.0,3.4449
8131,-118.43,34.16,41.0,2050.0,478.0,850.0,490.0,3.4208
8132,-118.43,34.16,40.0,1134.0,184.0,452.0,187.0,4.569
8133,-118.43,34.16,34.0,2622.0,467.0,1233.0,476.0,4.0474
8134,-118.43,34.16,34.0,2459.0,489.0,1139.0,463.0,4.0347
8135,-118.43,34.15,42.0,1293.0,214.0,459.0,217.0,7.672
8136,-118.43,34.15,31.0,1856.0,425.0,795.0,426.0,2.8448
8137,-118.43,34.15,28.0,6270.0,1706.0,2549.0,1497.0,3.2241
8138,-118.43,34.15,26.0,2900.0,667.0,1090.0,590.0,3.7125
8139,-118.43,34.14,44.0,1693.0,239.0,498.0,216.0,10.9237
8140,-118.43,34.13,37.0,4400.0,695.0,1521.0,666.0,8.2954
8141,-118.43,34.11,27.0,10806.0,1440.0,3511.0,1352.0,12.7296
8142,-118.43,34.08,46.0,778.0,90.0,238.0,93.0,15.0001
8143,-118.43,34.07,38.0,3251.0,656.0,1251.0,593.0,7.7382
8144,-118.43,34.07,34.0,3203.0,483.0,949.0,439.0,10.3467
8145,-118.43,34.06,41.0,1463.0,267.0,601.0,267.0,5.3777
8146,-118.43,34.06,38.0,2982.0,664.0,1122.0,572.0,4.1908
8147,-118.43,34.06,20.0,4600.0,1018.0,1675.0,932.0,5.1999
8148,-118.43,34.06,11.0,3184.0,641.0,911.0,463.0,7.2675
8149,-118.43,34.05,52.0,1693.0,290.0,727.0,305.0,6.7115
8150,-118.43,34.05,24.0,3832.0,949.0,1613.0,893.0,3.9673
8151,-118.43,34.05,22.0,4251.0,1073.0,1581.0,881.0,5.2555
8152,-118.43,34.04,52.0,1782.0,308.0,735.0,307.0,5.2954
8153,-118.43,34.04,42.0,2725.0,569.0,1115.0,516.0,4.5833
8154,-118.43,34.03,45.0,1740.0,311.0,788.0,306.0,5.2099
8155,-118.43,34.03,39.0,1733.0,429.0,855.0,387.0,3.2308
8156,-118.43,34.03,26.0,1706.0,516.0,894.0,435.0,3.1875
8157,-118.43,34.02,42.0,1528.0,244.0,634.0,242.0,8.1631
8158,-118.43,34.02,38.0,2172.0,437.0,830.0,368.0,3.9091
8159,-118.43,34.01,41.0,1527.0,279.0,746.0,285.0,6.4232
8160,-118.43,34.01,31.0,2526.0,528.0,1046.0,504.0,4.7009
8161,-118.43,34.01,27.0,3133.0,1021.0,2242.0,1002.0,2.697
8162,-118.43,34.0,37.0,1340.0,358.0,1008.0,340.0,3.7614
8163,-118.43,34.0,30.0,2148.0,597.0,1341.0,559.0,3.3995
8164,-118.43,34.0,28.0,6128.0,1963.0,3586.0,1815.0,2.7058
8165,-118.43,33.99,45.0,1899.0,461.0,1260.0,415.0,2.6667
8166,-118.43,33.99,43.0,2483.0,548.0,1212.0,493.0,4.0189
8167,-118.43,33.99,42.0,2558.0,558.0,1328.0,541.0,4.875
8168,-118.43,33.99,35.0,2243.0,495.0,1135.0,465.0,4.3281
8169,-118.43,33.98,19.0,8324.0,1590.0,2927.0,1538.0,7.5426
8170,-118.43,33.97,16.0,70.0,7.0,17.0,4.0,7.7197
8171,-118.43,33.96,38.0,1104.0,216.0,415.0,163.0,6.1985
8172,-118.43,33.96,16.0,14891.0,3984.0,6270.0,3595.0,5.1064
8173,-118.43,33.9,27.0,1536.0,377.0,553.0,326.0,5.4088
8174,-118.43,33.87,41.0,847.0,173.0,344.0,170.0,6.822
8175,-118.43,33.86,34.0,358.0,87.0,162.0,84.0,7.1264
8176,-118.43,33.83,19.0,6206.0,1611.0,2455.0,1472.0,5.145
8177,-118.43,33.82,34.0,2112.0,614.0,946.0,574.0,4.6048
8178,-118.44,35.75,23.0,3166.0,700.0,1097.0,493.0,2.6288
8179,-118.44,35.13,34.0,1170.0,290.0,602.0,266.0,1.7917
8180,-118.44,35.13,21.0,1899.0,447.0,1133.0,391.0,1.8636
8181,-118.44,34.5,5.0,1514.0,220.0,1355.0,215.0,8.1344
8182,-118.44,34.32,14.0,6235.0,1286.0,3568.0,1190.0,4.1724
8183,-118.44,34.31,22.0,3182.0,822.0,2661.0,746.0,2.7472
8184,-118.44,34.29,35.0,2606.0,447.0,1555.0,404.0,4.6864
8185,-118.44,34.29,32.0,1260.0,382.0,1434.0,342.0,2.0286
8186,-118.44,34.29,30.0,1632.0,401.0,1357.0,401.0,3.1588
8187,-118.44,34.28,47.0,843.0,194.0,800.0,180.0,3.3687
8188,-118.44,34.28,46.0,11.0,11.0,24.0,13.0,2.875
8189,-118.44,34.28,38.0,1156.0,305.0,1359.0,289.0,2.5147
8190,-118.44,34.28,37.0,944.0,244.0,1107.0,235.0,1.9688
8191,-118.44,34.28,32.0,527.0,146.0,582.0,143.0,1.7708
8192,-118.44,34.27,35.0,777.0,187.0,1022.0,186.0,3.4
8193,-118.44,34.27,29.0,1701.0,419.0,1616.0,371.0,3.3603
8194,-118.44,34.26,34.0,325.0,60.0,433.0,83.0,5.5124
8195,-118.44,34.26,34.0,1102.0,212.0,949.0,212.0,4.0792
8196,-118.44,34.26,28.0,1077.0,288.0,1377.0,293.0,3.9167
8197,-118.44,34.25,33.0,1121.0,231.0,1038.0,236.0,4.8958
8198,-118.44,34.24,35.0,2344.0,435.0,1531.0,399.0,3.725
8199,-118.44,34.23,36.0,1730.0,387.0,1099.0,353.0,4.0368
8200,-118.44,34.22,41.0,1582.0,399.0,1159.0,378.0,2.825
8201,-118.44,34.22,41.0,1030.0,214.0,664.0,223.0,3.8083
8202,-118.44,34.22,39.0,1529.0,344.0,913.0,314.0,3.325
8203,-118.44,34.22,36.0,1191.0,266.0,718.0,248.0,3.4612
8204,-118.44,34.21,37.0,1665.0,335.0,1011.0,343.0,4.8703
8205,-118.44,34.21,20.0,5756.0,1477.0,4031.0,1369.0,3.2448
8206,-118.44,34.2,36.0,2698.0,623.0,1544.0,554.0,2.7375
8207,-118.44,34.2,35.0,1717.0,478.0,1628.0,495.0,2.5197
8208,-118.44,34.2,17.0,2934.0,950.0,2517.0,889.0,2.936
8209,-118.44,34.19,37.0,1516.0,344.0,983.0,347.0,5.0
8210,-118.44,34.19,19.0,3487.0,959.0,2278.0,835.0,2.6709
8211,-118.44,34.18,35.0,972.0,270.0,550.0,256.0,2.2461
8212,-118.44,34.18,33.0,2127.0,414.0,1056.0,391.0,4.375
8213,-118.44,34.18,17.0,1546.0,592.0,2423.0,556.0,2.1977
8214,-118.44,34.17,29.0,2685.0,642.0,1085.0,599.0,3.2763
8215,-118.44,34.16,35.0,3080.0,642.0,1362.0,623.0,4.1218
8216,-118.44,34.15,37.0,1335.0,286.0,539.0,279.0,3.2813
8217,-118.44,34.15,29.0,5474.0,1457.0,2352.0,1326.0,3.415
8218,-118.44,34.15,15.0,4420.0,1076.0,1669.0,1016.0,4.6375
8219,-118.44,34.09,36.0,3129.0,392.0,862.0,334.0,15.0001
8220,-118.44,34.07,35.0,1973.0,332.0,1257.0,296.0,8.9565
8221,-118.44,34.07,26.0,3535.0,748.0,1322.0,666.0,7.1674
8222,-118.44,34.07,21.0,730.0,263.0,965.0,224.0,2.0511
8223,-118.44,34.06,9.0,5102.0,1695.0,2609.0,1450.0,3.2545
8224,-118.44,34.06,28.0,3910.0,959.0,1763.0,867.0,5.5
8225,-118.44,34.06,14.0,520.0,292.0,282.0,213.0,2.2857
8226,-118.44,34.06,13.0,4833.0,1119.0,1649.0,807.0,6.2389
8227,-118.44,34.05,22.0,3970.0,871.0,1588.0,791.0,4.8618
8228,-118.44,34.05,20.0,5943.0,1538.0,2492.0,1429.0,4.1141
8229,-118.44,34.05,18.0,4780.0,1192.0,1886.0,1036.0,4.4674
8230,-118.44,34.05,15.0,5368.0,1312.0,2269.0,1232.0,5.7097
8231,-118.44,34.04,31.0,2670.0,662.0,1535.0,631.0,3.0714
8232,-118.44,34.04,16.0,18.0,6.0,3.0,4.0,0.536
8233,-118.44,34.03,41.0,1164.0,265.0,561.0,251.0,4.2411
8234,-118.44,34.03,37.0,975.0,189.0,489.0,202.0,4.2434
8235,-118.44,34.03,37.0,1193.0,205.0,488.0,224.0,3.625
8236,-118.44,34.03,30.0,1039.0,303.0,606.0,274.0,3.125
8237,-118.44,34.02,39.0,3278.0,632.0,1321.0,617.0,6.2917
8238,-118.44,34.02,37.0,1592.0,308.0,783.0,321.0,6.2583
8239,-118.44,34.02,32.0,2242.0,490.0,921.0,461.0,4.0429
8240,-118.44,34.01,43.0,1408.0,246.0,651.0,240.0,4.5795
8241,-118.44,34.01,42.0,2061.0,396.0,907.0,393.0,6.0804
8242,-118.44,34.01,41.0,1309.0,221.0,534.0,228.0,5.1708
8243,-118.44,34.0,44.0,1798.0,353.0,835.0,314.0,4.75
8244,-118.44,34.0,44.0,1462.0,338.0,821.0,341.0,2.599
8245,-118.44,34.0,41.0,1562.0,377.0,874.0,368.0,4.1083
8246,-118.44,34.0,40.0,1287.0,346.0,806.0,311.0,3.875
8247,-118.44,34.0,22.0,5822.0,1707.0,3335.0,1585.0,3.1579
8248,-118.44,33.99,43.0,1432.0,308.0,782.0,303.0,4.3333
8249,-118.44,33.96,33.0,2799.0,491.0,978.0,447.0,5.6435
8250,-118.44,33.88,35.0,2020.0,451.0,724.0,399.0,6.6494
8251,-118.44,33.81,33.0,3994.0,990.0,1647.0,931.0,5.0106
8252,-118.44,33.79,27.0,2141.0,260.0,635.0,240.0,11.6648
8253,-118.45,37.7,15.0,2199.0,453.0,899.0,347.0,2.35
8254,-118.45,37.37,26.0,3135.0,524.0,1385.0,523.0,4.337
8255,-118.45,35.62,18.0,2304.0,527.0,782.0,390.0,1.4141
8256,-118.45,35.58,16.0,5396.0,1182.0,1802.0,807.0,1.8819
8257,-118.45,34.44,16.0,13406.0,2574.0,7030.0,2440.0,4.6861
8258,-118.45,34.31,9.0,1739.0,358.0,820.0,323.0,4.0556
8259,-118.45,34.31,28.0,1532.0,287.0,977.0,275.0,4.4773
8260,-118.45,34.3,35.0,4085.0,919.0,3988.0,906.0,3.4812
